id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
3366,2337,SafeInsure,SINS,safeinsure,1,2018-10-01T17:59:24.000Z,2023-06-07T04:29:00.000Z,
3371,1276,MIR COIN,MIR,mir-coin,1,2018-10-03T02:34:26.000Z,2023-06-07T04:29:00.000Z,
3377,2534,GenesisX,XGS,genesisx,1,2018-10-03T16:29:25.000Z,2023-06-07T04:29:00.000Z,
3381,2501,Civitas,CIV,civitas,1,2018-10-03T16:29:24.000Z,2023-06-07T04:29:00.000Z,
3383,2424,Knekted,KNT,knekted,1,2018-10-03T16:29:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7CC62d8E80Be9bEa3947F3443aD136f50f75b505'}"
3386,2117,Actinium,ACM,actinium,1,2018-10-05T01:59:26.000Z,2023-06-07T04:29:00.000Z,
3388,1279,FREEdom Coin,FREE,free-coin,1,2018-10-05T01:59:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd'}"
3389,1534,Tolar,TOL,tolar,1,2018-10-05T01:59:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd07d9fe2d2cc067015e2b4917d24933804f42cfa'}"
3390,2491,Quantis Network,QUAN,quantis-network,1,2018-10-05T01:59:26.000Z,2023-06-07T04:29:00.000Z,
3395,2294,SteepCoin,STEEP,steepcoin,1,2018-10-05T01:59:29.000Z,2023-06-07T04:29:00.000Z,
3397,2002,Neural Protocol,NRP,neural-protocol,1,2018-10-05T02:09:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3918c42f14f2eb1168365f911f63e540e5a306b5'}"
3398,2517,SCRIV NETWORK,SCRIV,scriv-network,1,2018-10-05T20:54:28.000Z,2023-06-07T04:29:00.000Z,
3404,8765,Wixlar,WIX,wixlar,1,2018-10-05T20:54:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7ba19b7f7d106a9a1e0985397b94f38eee0b555e'}"
3408,5,USD Coin,USDC,usd-coin,1,2018-10-08T18:49:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48'}"
3417,4693,Future1coin,F1C,future1coin,1,2018-10-09T19:29:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb0a0a070640b450eb136dc377208469ee4f49fbc'}"
3418,413,Metadium,META,metadium,1,2018-10-09T19:29:30.000Z,2023-06-07T04:29:00.000Z,
3422,921,SHPING,SHPING,shping,1,2018-10-10T21:29:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c84e62859d0715eb77d1b1c4154ecd6abb21bec'}"
3432,8125,Rapids,RPD,rapids,1,2018-10-11T16:34:28.000Z,2023-06-07T04:29:00.000Z,
3435,1744,Snetwork,SNET,snetwork,1,2018-10-11T17:24:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff19138b039d938db46bdda0067dc4ba132ec71c'}"
3437,112,ABBC Coin,ABBC,abbc-coin,1,2018-10-12T19:44:29.000Z,2023-06-07T04:29:00.000Z,
3441,675,Divi,DIVI,divi,1,2018-10-12T19:44:22.000Z,2023-06-07T04:29:00.000Z,
3446,1923,Zenswap Network Token,ZNT,zenswap-network-token,1,2018-10-15T23:19:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe95990825aab1a7f0af4cc648f76a3bcc99f25b2'}"
3449,2328,MMOCoin,MMO,mmocoin,1,2018-10-15T23:19:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x0aa086e7a108d387de63294fe2a88b05820a9855'}"
3451,2482,BLOC.MONEY,BLOC,bloc-money,1,2018-10-17T00:34:29.000Z,2023-06-07T04:29:00.000Z,
3452,1652,Etho Protocol,ETHO,etho-protocol,1,2018-10-17T00:34:26.000Z,2023-06-07T04:29:00.000Z,
3454,1929,Decentralized Asset Trading Platform,DATP,decentralized-asset-trading-platform,1,2018-10-17T00:34:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x813b428af3920226e059b68a62e4c04933d4ea7a'}"
3456,8224,PlusOneCoin,PLUS1,plusonecoin,1,2018-10-17T00:34:29.000Z,2023-06-07T04:29:00.000Z,
3457,1845,Iridium,IRD,iridium,1,2018-10-17T00:39:30.000Z,2023-06-07T04:29:00.000Z,
3459,2581,GoHelpFund,HELP,gohelpfund,1,2018-10-17T17:44:30.000Z,2023-06-07T04:29:00.000Z,
3464,2219,Cheesecoin,CHEESE,cheesecoin,1,2018-10-17T20:04:28.000Z,2023-06-07T04:29:00.000Z,
3466,4580,Insureum,ISR,insureum,1,2018-10-18T21:04:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x9657fb399847d85a9c1a234ece9ca09d5c00f466'}"
3468,1922,Fivebalance,FBN,fivebalance,1,2018-10-18T21:04:27.000Z,2023-06-07T04:29:00.000Z,
3469,2374,TrueDeck,TDP,truedeck,1,2018-10-18T21:04:26.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5b11aacb6bddb9ffab908fdce739bf4aed554327'}"
3479,2025,MODEL-X-coin,MODX,model-x-coin,1,2018-10-22T21:39:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3c6Da7763cAA0e4b684BbC733f04a8EC08Af3762'}"
3480,2555,StrongHands Masternode,SHMN,stronghands-masternode,1,2019-01-08T22:49:34.000Z,2023-06-07T04:29:00.000Z,
3481,1639,Peony,PNY,peony,1,2018-10-22T21:39:26.000Z,2023-06-07T04:29:00.000Z,
3482,2264,Teloscoin,TELOS,teloscoin,1,2018-10-22T21:39:25.000Z,2023-06-07T04:29:00.000Z,
3484,1763,Waletoken,WTN,waletoken,1,2018-10-22T21:39:24.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0ea984e789302b7b612147e4e4144e64f21425eb'}"
3489,292,Escroco Emerald,ESCE,escroco-emerald,1,2018-10-23T19:44:27.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x49614661737efbfc6a102efaeefdc8e197f7cc0e'}"
3501,2075,CryptoSoul,SOUL,cryptosoul,1,2018-10-25T17:14:23.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbb1f24c0c1554b9990222f036b0aad6ee4caec29'}"
3505,1758,Typerium,TYPE,typerium,1,2018-10-25T17:14:22.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeaf61fc150cd5c3bea75744e830d916e60ea5a9f'}"
3512,2503,Alpha Coin,APC,alpha-coin,1,2018-10-26T20:49:28.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x15bda08c3afbf5955d6e9b235fd55a1fd0dbc829'}"
3513,54,Fantom,FTM,fantom,1,2018-10-30T00:19:30.000Z,2023-06-07T04:29:00.000Z,
3514,1996,SINOVATE,SIN,sinovate,1,2018-10-30T00:24:28.000Z,2023-06-07T04:29:00.000Z,
3519,2021,Breezecoin,BRZE,breezecoin,1,2018-10-30T00:24:30.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x77c07555af5ffdc946fb47ce15ea68620e4e7170'}"
3580,2618,Crystal Token,CYL,crystal-token,1,2018-11-01T01:04:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x26CB3641aaA43911f1D4cB2ce544eb652AAc7c47'}"
3581,673,Kleros,PNK,kleros,1,2018-11-01T19:34:33.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d'}"
3589,5798,Ethereum Meta,ETHM,ethereum-meta,1,2018-11-02T22:29:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfd957f21bd95e723645c07c48a2d8acb8ffb3794'}"
3596,1934,Nerva,XNV,nerva,1,2018-11-07T00:49:31.000Z,2023-06-07T04:29:00.000Z,
3600,293,Humanscape,HUM,humanscape,1,2018-11-08T20:34:25.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07327a00ba28D413f745C931bbe6bE053B0AD2a6'}"
3602,68,Bitcoin SV,BSV,bitcoin-sv,1,2018-11-09T02:34:34.000Z,2023-06-07T04:29:00.000Z,
3604,2572,SkyHub Coin,SHB,skyhub-coin,1,2018-11-12T22:19:31.000Z,2023-06-07T04:29:00.000Z,
3607,1192,VestChain,VEST,vestchain,1,2018-11-15T19:39:29.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x37f04d2c3ae075fad5483bb918491f656b12bdb6'}"
3608,2073,Hyprr,UDOO,hyprr,1,2018-11-15T19:39:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x12f649a9e821f90bb143089a6e56846945892ffb'}"
3610,6235,Micromines,MICRO,micromines,1,2018-11-19T20:14:33.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe6c8f2810ef39420d2dc2901b8414c8c45fee6d'}"
3611,1397,Noir,NOR,noir,1,2018-11-21T01:39:32.000Z,2023-06-07T04:29:00.000Z,
3613,2615,Dash Green,DASHG,dash-green,1,2019-01-14T23:44:40.000Z,2023-06-07T04:29:00.000Z,
3616,1256,EvidenZ,BCDT,evidenz,1,2018-11-28T22:59:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xacfa209fb73bf3dd5bbfb1101b9bc999c49062a5'}"
3617,1223,ILCOIN,ILC,ilcoin,1,2018-11-27T00:09:35.000Z,2023-06-07T04:29:00.000Z,
3620,1976,Atlas Protocol,ATP,atlas-protocol,1,2018-11-28T00:29:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'ATP-38C'}"
3621,1630,BitNautic Token,BTNTV2,bitnautic-token,1,2018-11-28T22:59:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xCbd787129d6e36225D93E46fA08556cC7F3a2458'}"
3625,924,QuadrantProtocol,EQUAD,quadrantprotocol,1,2018-12-04T23:59:38.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc28e931814725bbeb9e670676fabbcb694fe7df2'}"
3626,257,Rootstock Smart Bitcoin,RBTC,rsk-smart-bitcoin,1,2018-12-05T16:29:36.000Z,2023-06-07T04:29:00.000Z,
3627,2408,Block-Logic,BLTG,block-logic,1,2018-12-07T01:09:35.000Z,2023-06-07T04:29:00.000Z,
3628,428,MXC,MXC,mxc,1,2018-12-07T01:09:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5ca381bbfb58f0092df149bd3d243b08b9a8386e'}"
3631,966,FOAM,FOAM,foam,1,2018-12-11T16:49:44.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4946fcea7c692606e8908002e55a582af44ac121'}"
3632,1562,Opacity,OPCT,opacity,1,2018-12-12T23:24:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xDb05EA0877A2622883941b939f0bb11d1ac7c400'}"
3633,2634,BitGuild PLAT,PLAT,bitguild-plat,1,2018-12-13T18:19:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1958, 'name': 'TRON', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TG37mUxRUaH1E8DWSrrmoQ79BnZn1yHztb'}"
3634,936,Kambria,KAT,kambria,1,2018-12-13T18:19:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x14da230d6726C50F759Bc1838717F8CE6373509C'}"
3635,35,Cronos,CRO,cronos,1,2018-12-14T17:39:38.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b'}"
3636,1938,Link Machine Learning,LML,link-machine-learning,1,2018-12-14T20:14:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x25b6325f5bb1c1e03cfbc3e53f470e1f1ca022e3'}"
3637,383,Aergo,AERGO,aergo,1,2018-12-17T19:44:36.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'AERGO-46B'}"
3639,2053,PlayGame,PXG,playgame,1,2018-12-18T20:44:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x47e67ba66b0699500f18a53f94e2b9db3d47437e'}"
3640,163,Livepeer,LPT,livepeer,1,2018-12-19T22:39:33.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x58b6a8a3302369daec383334672404ee733ab239'}"
3644,2540,TravelNote,TVNT,travelnote,1,2018-12-26T20:49:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5635ddeabf9cdda686995fe90beb5411831563fc'}"
3645,2460,Shivers,SHVR,shivers,1,2018-12-21T19:34:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd5f788ca0de8f17cbde1d1e35aa8f005a87fa00b'}"
3646,2001,Herbalist Token,HERB,herbalist-token,1,2018-12-21T20:49:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x04a020325024f130988782bd5276e53595e8d16e'}"
3652,2141,ZumCoin,ZUM,zumcoin,1,2018-12-28T16:54:31.000Z,2023-06-07T04:29:00.000Z,
3656,8341,Beacon,BECN,beacon,1,2019-01-01T23:04:36.000Z,2023-06-07T04:29:00.000Z,
3657,1047,Lambda,LAMB,lambda,1,2019-01-02T16:44:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8971f9fd7196e5cee2c1032b50f656855af7dd26'}"
3659,1899,QUINADS,QUIN,quinads,1,2019-01-03T15:24:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x86e44543164d9b97b14ef7f6f3ab7ba670cab346'}"
3661,1130,Stronghold Token,SHX,stronghold-token,1,2019-01-03T17:39:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xee7527841a932d2912224e20a405e1a1ff747084'}"
3662,6551,HedgeTrade,HEDG,hedgetrade,1,2019-01-03T17:49:38.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF1290473E210b2108A85237fbCd7b6eb42Cc654F'}"
3663,1085,Footballcoin (XFC),XFC,footballcoin,1,2019-01-03T18:29:37.000Z,2023-06-07T04:29:00.000Z,
3664,8766,AgaveCoin,AGVC,agavecoin,1,2019-01-04T17:09:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8b79656FC38a04044E495e22fAD747126ca305C4'}"
3666,574,Ultiledger,ULT,ultiledger,1,2019-01-07T23:39:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe884cc2795b9c45beeac0607da9539fd571ccf85'}"
3667,1321,Atomic Wallet Coin,AWC,atomic-wallet-coin,1,2019-01-04T18:24:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xad22f63404f7305e4713ccbd4f296f34770513f4'}"
3672,1828,DogeCash,DOGEC,dogecash,1,2019-01-07T23:59:37.000Z,2023-06-07T04:29:00.000Z,
3673,395,ASD,ASD,bitmax-token,1,2019-01-08T03:34:34.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff742d05420b6aca4481f635ad8341f81a6300c2'}"
3679,7709,Earneo,RNO,earneo,1,2019-01-08T22:59:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 1839, 'name': 'BNB', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x7f6ee7e043d12c2de15e9b4bb6bc0921e86361a9'}"
3681,4166,CENTER COIN,CENT,centercoin,1,2019-01-08T23:59:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0xd364de0683b29e582e5713425b215b24ce804ae9'}"
3683,8767,AEN Smart Token,AENS,aen-smart-token,1,2019-01-09T17:49:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD38dE88687172BDE440755b5237987e4A87c23A7'}"
3686,4148,Conscious Value Network,CVNT,content-value-network,1,2019-01-09T18:54:33.000Z,2023-06-07T04:29:00.000Z,
3687,1972,BitBall,BTB,bitball,1,2019-01-10T21:24:37.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x06e0feb0d74106c7ada8497754074d222ec6bcdf'}"
3698,911,Observer,OBSR,observer,1,2019-01-15T23:49:35.000Z,2023-06-07T04:29:00.000Z,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x3cb6be2fc6677a63cb52b07aed523f93f5a06cb4'}"
3701,191,Rootstock Infrastructure Framework,RIF,rsk-infrastructure-framework,1,2019-01-16T23:54:38.000Z,2023-06-07T04:29:00.000Z,"{'id': 3626, 'name': 'Rootstock Smart Bitcoin', 'symbol': 'RBTC', 'slug': 'rsk-smart-bitcoin', 'token_address': '0x2acc95758f8b5f583470ba265eb685a8f45fc9d5'}"
3702,962,Beam,BEAM,beam,1,2019-01-17T19:44:37.000Z,2023-06-07T04:29:00.000Z,
3703,1264,ADAMANT Messenger,ADM,adamant-messenger,1,2019-01-17T23:54:33.000Z,2023-06-07T04:29:00.000Z,
3704,1036,v.systems,VSYS,v-systems,1,2019-03-05T16:34:05.000Z,2023-06-07T04:29:00.000Z,
3708,2598,Exosis,EXO,exosis,1,2019-01-28T16:59:09.000Z,2023-06-07T04:29:00.000Z,
3709,986,Grin,GRIN,grin,1,2019-01-27T06:29:08.000Z,2023-06-07T04:29:00.000Z,
3712,5648,Cloudbric,CLBK,cloudbric,1,2019-01-30T06:34:06.000Z,2023-06-07T04:29:00.000Z,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0xc4407f7dc4b37275c9ce0f839652b393e13ff3d1'}"
3714,476,LTO Network,LTO,lto-network,1,2019-02-06T01:54:08.000Z,2023-06-07T04:29:00.000Z,
3715,1295,Cajutel,CAJ,cajutel,1,2019-01-31T23:44:08.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3c6a7ab47b5f058be0e7c7fe1a4b7925b8aca40e'}"
3716,8768,Amoveo,VEO,amoveo,1,2019-02-05T18:24:09.000Z,2023-06-07T04:29:00.000Z,
3717,18,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1,2019-01-30T18:19:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599'}"
3718,214,BitTorrent,BTTOLD,bittorrent,1,2019-01-31T18:19:07.000Z,2023-06-07T04:29:00.000Z,"{'id': 1958, 'name': 'TRON', 'symbol': 'TRX', 'slug': 'tron', 'token_address': '1002000'}"
3721,1672,Huobi Pool Token,HPT,huobi-pool-token,1,2019-02-01T16:24:11.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa66daa57432024023db65477ba87d4e7f5f95213'}"
3722,901,TEMCO,TEMCO,temco,1,2019-02-04T20:24:06.000Z,2023-06-07T04:29:00.000Z,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x3b3b30a76d169f72a0a38ae01b0d6e0fbee3cc2e'}"
3724,719,SOLVE,SOLVE,solve,1,2019-02-04T16:49:10.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x446c9033e7516d820cc9a2ce2d0b7328b579406f'}"
3730,2586,The Currency Analytics,TCAT,the-currency-analytics,1,2019-02-08T18:09:10.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaff84e86d72edb971341a6a66eb2da209446fa14'}"
3731,8769,PlayChip,PLA,playchip,1,2019-02-08T20:19:07.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0198f46f520F33cd4329bd4bE380a25a90536CD5'}"
3732,1434,Conceal,CCX,conceal,1,2019-02-08T18:09:10.000Z,2023-06-07T04:29:00.000Z,
3733,1775,S4FE,S4F,s4fe,1,2019-02-07T18:04:07.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaec7d1069e3a914a3eb50f0bfb1796751f2ce48a'}"
3734,2274,Elamachain,ELAMA,elamachain,1,2019-02-07T22:24:10.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfb444c1f2b718ddfc385cb8fd9f2d1d776b24668'}"
3737,8770,BTU Protocol,BTU,btu-protocol,1,2019-02-11T16:29:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb683d83a532e2cb7dfa5275eed3698436371cc9f'}"
3738,2433,Decentralized Crypto Token,DCTO,decentralized-crypto-token,1,2019-02-13T16:49:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9ccbd05d4d25c745d49f5e6bf17e09113eb4c769'}"
3741,6806,EurocoinToken,ECTE,eurocoin-token,1,2019-02-14T16:14:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe9fa21e671bcfb04e6868784b89c19d5aa2424ea'}"
3742,1439,Chimpion,BNANA,chimpion,1,2019-02-20T16:39:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07ef9e82721ac16809d24dafbe1792ce01654db4'}"
3746,2625,Electrum Dark,ELD,electrum-dark-eld,1,2019-02-18T14:04:10.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x796e47b85a0d759f300f1de96a3583004235d4d8'}"
3748,5515,Hxro,HXRO,hxro,1,2019-02-15T15:14:08.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3'}"
3752,2221,uPlexa,UPX,uplexa,1,2019-02-21T13:29:08.000Z,2023-06-07T04:29:00.000Z,
3754,2181,EveryCoin ,EVY,everycoin,1,2019-02-20T16:39:09.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeed3ae7b0f8b5b9bb8c035a9941382b1822671cd'}"
3759,3773,Jinbi Token,JNB,jinbi-token,1,2019-02-22T16:09:08.000Z,2023-06-07T04:29:00.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x21d5a14e625d767ce6b7a167491c2d18e0785fda'}"
